time	running	waiting
2026-08-31 07:33:54	1.0	0.0
2026-08-31 07:34:24	1.0	0.0
2026-08-31 07:34:54	1.0	0.0
2026-08-31 07:35:24	1.0	0.0
2026-08-31 07:35:54	1.0	0.0
2026-08-31 07:36:25	1.0	0.0
2026-08-31 07:36:55	1.0	0.0
2026-08-31 07:37:25	1.0	0.0
2026-08-31 07:37:55	1.0	0.0
2026-08-31 07:38:25	1.0	0.0
2026-08-31 07:38:55	1.0	0.0
2026-08-31 07:39:25	1.0	0.0
2026-08-31 07:39:55	1.0	0.0
2026-08-31 07:40:25	1.0	0.0
2026-08-31 07:40:55	1.0	0.0
2026-08-31 07:41:25	1.0	0.0
2026-08-31 07:41:55	1.0	0.0
2026-08-31 07:42:25	1.0	0.0
2026-08-31 07:42:55	1.0	0.0
2026-08-31 07:43:25	1.0	0.0
2026-08-31 07:43:55	1.0	0.0
